datetime,q_committed,soc,d_da_prod,d_id_prod,d_da_bat,d_id_bat,charge,is_charging,forecasted_production,forecasted_price_DA,forecasted_price_ID,DA_price_real,DA_price_forecasted,error_x,ID_price_real,ID_price_forecasted,error_y,SMF_real,SMF_forecasted,error,forecasted_production_meteologica,prod_type,powerPlantId,real_production,x_id,x_ceza,bat_to_discharge,revenue,battery_cost,penalty,net_profit,id_costs,total_battery_usage,degradation_cost,cycle_equivalent,DA_revenue,ID_revenue,date,total_cycle,charge_used,discharge_used,id_alim,id_satis
2025-07-21 16:00:00,9.504775476765396,38.33244482656054,9.504775476765396,0.0,0.0,0.0,1.1152245232346036,1.0,9.504775476765396,2591.5852401810357,2491.2135123008907,3400.0,2591.5852401810357,-0.2377690470055778,3236.39,2491.2135123008907,-0.2302492863032915,3400.0,3130.5284133936784,-0.07925634900185928,9.504775476765396,RES,1920,10.62,0.0,0.0,0.0,32316.236621002347,711.5132458236772,0.0,32316.236621002347,0.0,1.1152245232346036,0.0,0.5576122616173018,32316.236621002347,0.0,2025-07-21,0.5576122616173018,0.0,0.0,0.0,0.0
2025-07-21 17:00:00,12.227369600313043,39.391908123633414,12.227369600313043,0.0,0.0,0.0,1.812630399686956,1.0,12.227369600313043,2508.534563818678,2502.381405745095,3400.0,2508.534563818678,-0.2621957165239182,3424.15,2502.381405745095,-0.269196324417711,3400.0,3102.844854606226,-0.08739857217463941,12.227369600313043,RES,1920,14.04,0.0,0.0,0.0,41573.056641064344,1156.4581950002778,0.0,41573.056641064344,0.0,1.812630399686956,0.0,0.906315199843478,41573.056641064344,0.0,2025-07-21,0.906315199843478,0.0,0.0,0.0,0.0
2025-07-21 18:00:00,4.163589076550365,41.113907003336024,4.163589076550365,0.0,0.0,0.0,0.3664109234496351,1.0,4.163589076550365,3159.4275231532824,3129.6292387471944,3400.0,3159.4275231532824,-0.0707566108372699,3433.18,3129.6292387471944,-0.08841679179443117,3400.0,3319.8091743844275,-0.02358553694575664,4.163589076550365,RES,1920,4.53,0.0,0.0,0.0,14156.202860271242,233.7701691608672,0.0,14156.202860271242,0.0,0.3664109234496351,0.0,0.18320546172481755,14156.202860271242,0.0,2025-07-21,0.18320546172481755,0.0,0.0,0.0,0.0
2025-07-21 19:00:00,0.8566184701258361,41.46199738061318,0.8566184701258361,0.0,0.0,0.0,0.07338152987416391,-0.0,0.8566184701258361,3152.103367010043,3144.934661242176,3400.0,3152.103367010043,-0.07291077440881084,3448.12,3144.934661242176,-0.08792772257282916,3400.0,3317.3677890033478,-0.02430359146960362,0.8566184701258361,RES,1920,0.93,0.0,0.0,0.0,2912.5027984278427,46.81741605971657,0.0,2912.5027984278427,0.0,0.07338152987416391,0.0,0.036690764937081954,2912.5027984278427,0.0,2025-07-21,0.036690764937081954,0.0,0.0,0.0,0.0
2025-07-21 20:00:00,21.893742411137524,41.53170983399363,21.893742411137524,0.0,0.0,0.0,1.116257588862478,1.0,21.893742411137524,3400.0,3400.0,3400.0,3400.0,0.011925416360409821,3451.88,3400.0,-0.0014811386666426299,3400.0,3400.0,0.003975138786803271,21.893742411137524,RES,1920,23.01,0.0,0.0,0.0,74438.72419786757,712.1723416942609,0.0,74438.72419786757,0.0,1.116257588862478,0.0,0.558128794431239,74438.72419786757,0.0,2025-07-21,0.558128794431239,0.0,0.0,0.0,0.0
2025-07-21 21:00:00,40.85688952866645,42.59215454341299,40.85688952866645,0.0,0.0,0.0,3.14311047133355,-0.0,40.85688952866645,3116.2954041501675,3138.6765786135506,3400.0,3116.2954041501675,-0.08344252819112719,3455.02,3138.6765786135506,-0.09156051814069079,3400.0,3305.431801383389,-0.027814176063709065,40.85688952866645,RES,1920,44.0,0.0,0.0,0.0,138913.42439746592,2005.304480710805,0.0,138913.42439746592,0.0,3.14311047133355,0.0,1.571555235666775,138913.42439746592,0.0,2025-07-21,1.571555235666775,0.0,0.0,0.0,0.0
2025-07-21 22:00:00,51.634356153010714,45.57810949117986,51.634356153010714,0.0,0.0,0.0,3.085643846989285,-0.0,51.634356153010714,3273.9380341012798,3276.423157487513,3400.0,3273.9380341012798,-0.037077048793741324,3436.3,3276.423157487513,-0.046525868670514024,3400.0,3357.9793447004263,-0.012359016264580441,51.634356153010714,RES,1920,54.72,0.0,0.0,0.0,175556.81092023643,1968.6407743791638,0.0,175556.81092023643,0.0,3.085643846989285,0.0,1.5428219234946425,175556.81092023643,0.0,2025-07-21,1.5428219234946425,0.0,0.0,0.0,0.0
2025-07-21 23:00:00,48.90451505242007,48.50947114581968,48.90451505242007,0.0,0.0,0.0,2.8854849475799327,-0.0,48.90451505242007,3244.967430410807,3249.941336458084,3400.0,3244.967430410807,-0.04559781458505671,3433.98,3249.941336458084,-0.05359339994464604,3400.0,3348.3224768036025,-0.015199271528352237,48.90451505242007,RES,1920,51.79,0.0,0.0,0.0,166275.35117822821,1840.939396555997,0.0,166275.35117822821,0.0,2.8854849475799327,0.0,1.4427424737899663,166275.35117822821,0.0,2025-07-21,1.4427424737899663,0.0,0.0,0.0,0.0
2025-07-22 00:00:00,43.09015270265022,51.25068184602062,43.09015270265022,0.0,0.4701527026502248,0.0,0.0,-0.0,43.09015270265022,3400.0,3400.0,3400.0,3400.0,0.14780862049793705,3407.55,3400.0,0.14033159928495115,3400.0,3400.0,0.04926954016597903,43.09015270265022,RES,1920,42.62,0.0,0.0,0.4701527026502248,146506.51918901075,299.9574242908434,0.0,146506.51918901075,0.0,0.4701527026502248,0.0,0.2350763513251124,146506.51918901075,0.0,2025-07-22,0.2350763513251124,0.0,0.0,0.0,0.0
2025-07-22 01:00:00,40.444402869754626,50.75578426428354,40.444402869754626,0.0,0.8744028697546256,0.0,0.0,-0.0,40.444402869754626,3400.0,3400.0,3345.08,3400.0,0.1268482987939442,3336.75,3400.0,0.1293786660304002,3400.0,3400.0,0.042282766264648074,40.444402869754626,RES,1920,39.57,0.0,0.0,0.8744028697546256,135289.76315155881,557.8690309034511,0.0,135289.76315155881,0.0,0.8744028697546256,0.0,0.4372014348773128,135289.76315155881,0.0,2025-07-22,0.4372014348773128,0.0,0.0,0.0,0.0
