datetime,q_committed,soc,d_da_prod,d_id_prod,d_da_bat,d_id_bat,charge,is_charging,forecasted_production,forecasted_price_DA,forecasted_price_ID,DA_price_real,DA_price_forecasted,error_x,ID_price_real,ID_price_forecasted,error_y,SMF_real,SMF_forecasted,error,forecasted_production_meteomatics,prod_type,powerPlantId,real_production,x_id,x_ceza,bat_to_discharge,revenue,battery_cost,penalty,net_profit,extra_income,adjustment_cost,adjustment_penalty,id_costs,total_battery_usage,degradation_cost,cycle_equivalent,date,charge_used,discharge_used,strategy
2025-07-02 08:00:00+03:00,7.0826046,62.0,7.0826046,0.6073954000000006,0.0,0.0,0.0,0.0,7.0826046300876415,2513.759325525541,2445.284491160428,3200.0,2513.759325525541,-0.21445021077326837,3172.22,2445.284491160428,-0.22915671322908626,3200.0,2971.2531085085134,-0.07148340359108947,7.0826046300876415,RES,1920,7.69,0.0,0.0,0.0,24591.126555788,0.0,0.0,26517.91829613138,1926.791740343383,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02,0.0,0.0,battery_brain
2025-07-02 09:00:00+03:00,12.855044,62.0,10.923753,0.5662470000000006,1.9312911,0.0,0.0,0.0,10.923753255526078,2772.8497332374704,2747.3881914040685,2998.01,2772.8497332374704,-0.07510324073719904,3037.08,2747.3881914040685,-0.09538497787214412,3100.0,3022.3933179048945,-0.02503441357906636,10.923753255526078,RES,1920,11.49,0.0,0.0,0.0,40259.2879012,2.197676991587671,0.0,41976.826886915274,1719.7366627068593,0.0,0.0,0.0,1.9312911,0.0,0.96564555,2025-07-02,0.0,0.0,battery_brain
2025-07-02 10:00:00+03:00,9.7902127,62.0,9.7902127,4.699787300000001,0.0,0.0,5.1635435,1.0,14.953756165065965,2235.5703420893024,1824.1595355539653,1899.99,2235.5703420893024,0.17662216226890798,1572.98,1824.1595355539653,0.15968387109433374,2747.99,2909.7753118977785,0.058874054089635995,14.953756165065965,RES,1920,14.49,0.0,0.0,0.0,25993.977655027,5.8757588356369865,656.3146115804042,24967.047698348226,0.0,364.7395862627304,656.3146115804042,0.0,5.1635435,0.0,2.58177175,2025-07-02,0.0,0.0,battery_brain
2025-07-02 11:00:00+03:00,4.1353317,62.0,4.1353317,12.3846683,0.0,0.0,12.405995,1.0,16.541326609909987,1953.6216881232733,1810.4209511341176,1899.98,1953.6216881232733,0.028232764620297682,1764.45,1810.4209511341176,0.02605398347026984,1899.98,1917.8605627077577,0.009410921540099228,16.541326609909987,RES,1920,16.52,0.0,0.0,0.0,29709.175505301,14.117172584315067,20.867868132840776,29655.375596156002,0.0,18.814868427838796,20.867868132840776,0.0,12.405995,0.0,6.2029975,2025-07-02,0.0,0.0,battery_brain
2025-07-02 12:00:00+03:00,4.503153,62.0,4.503153,14.246846999999999,0.0,0.0,13.509459,1.0,18.012611874735605,701.5480088757622,737.1648696222097,783.27,701.5480088757622,-0.10433438166179952,823.04,737.1648696222097,-0.10433895117830273,783.27,756.0293362919208,-0.03477812722059985,18.012611874735605,RES,1920,18.75,0.0,0.0,0.0,15252.90960519,15.37283903658904,0.0,15844.436688771018,606.899922617608,0.0,0.0,0.0,13.509459,0.0,6.7547295,2025-07-02,0.0,0.0,battery_brain
2025-07-02 13:00:00+03:00,4.3826075,62.0,4.3826075,14.237392500000002,0.0,0.0,13.147822,1.0,17.530429959966288,1638.049426125811,1612.9817916184786,1899.99,1638.049426125811,-0.1378641855347602,1882.31,1612.9817916184786,-0.14308387480357726,1000.0,954.0452714884133,-0.04595472851158674,17.530429959966288,RES,1920,18.62,0.0,0.0,0.0,35126.0967006,14.961320900246575,0.0,37162.04396175561,2050.908582055859,0.0,0.0,0.0,13.147822,0.0,6.573911,2025-07-02,0.0,0.0,battery_brain
2025-07-02 14:00:00+03:00,4.3053458,62.0,4.3053458,12.9846542,0.0,0.0,12.916037,1.0,17.221383063441117,2140.831912777007,2111.3983506008713,2030.01,2140.831912777007,0.054591806334455,2021.82,2111.3983506008713,0.0443057990329859,2948.19,3001.839005839059,0.018197268778151667,17.221383063441117,RES,1920,17.29,0.0,0.0,0.0,34992.52858210199,14.697565445931506,0.0,35116.56211132954,138.73109467347973,0.0,0.0,0.0,12.916037,0.0,6.4580185,2025-07-02,0.0,0.0,battery_brain
2025-07-02 15:00:00+03:00,3.791393,62.0,3.9869649999999983,11.178607000000001,0.0,0.0,0.0,0.0,15.165571870748378,2591.563082525356,2695.9254564124763,2395.01,2591.563082525356,0.08206775024962566,2500.6,2695.9254564124763,0.0781114358203935,2948.19,3028.8404402028145,0.027355916749875225,15.165571870748378,RES,1920,14.97,0.0,0.0,0.0,37033.64881313,0.0,296.94026231515454,36492.18504081815,0.0,244.52350999669645,296.94026231515454,0.0,0.0,0.0,0.0,2025-07-02,0.0,0.0,battery_brain
2025-07-02 16:00:00+03:00,3.5569275,62.0,3.5569275,10.893072499999999,0.0,0.0,0.0,0.0,14.227709942989867,2837.7700419950024,2853.344703077066,2926.21,2837.7700419950024,-0.030223380415280415,2937.63,2853.344703077066,-0.02869159728180004,1426.21,1411.8417042059743,-0.010074460138426805,14.227709942989867,RES,1920,14.45,0.0,0.0,0.0,42408.133387949994,0.0,0.0,43061.13932812467,653.0059401746762,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02,0.0,0.0,battery_brain
2025-07-02 17:00:00+03:00,3.1795247,62.0,3.3376234999999994,9.3804753,0.0,0.0,0.0,0.0,12.71809882352182,2776.564196274109,2919.9299009913443,2622.23,2776.564196274109,0.058856086717835154,2758.97,2919.9299009913443,0.058340576733833374,2632.23,2683.8709190470954,0.019618695572611724,12.71809882352182,RES,1920,12.56,0.0,0.0,0.0,34217.894992522,0.0,214.31852011300322,33785.481516843,0.0,218.09495556599836,214.31852011300322,0.0,0.0,0.0,0.0,2025-07-02,0.0,0.0,battery_brain
